VIOLATOR_TYPE_CD,MINE_TYPE,COAL_METAL_IND,SIG_SUB,LIKELIHOOD,INJ_ILLNESS,NO_AFFECTED,NEGLIGENCE,SPECIAL_ASSESS,PRIMARY_OR_MILL,ASMT_GENERATED_IND,CONTESTED_IND,VIOLATOR_VIOLATION_CNT,VIOLATOR_INSPECTION_DAY_CNT,ACTIVITY,ACTIVE_SECTIONS,IDLE_SECTIONS,SHAFT_SLOPE_SINK,IMPOUND_CONSTR,BLDG_CONSTR_SITES,DRAGLINES,UNCLASSIFIED_CONSTR,CO_RECORDS,SURF_UG_MINE,SURF_FACILITY_MINE,REFUSE_PILES,EXPLOSIVE_STORAGE,OUTBY_AREAS,MAJOR_CONSTR,SHAFTS_SLOPES,IMPOUNDMENTS,MISC_AREA,PROGRAM_AREA,SAMPLE_CNT_AIR,SAMPLE_CNT_DUSTSPOT,SAMPLE_CNT_DUSTSURVEY,SAMPLE_CNT_RESPDUST,SAMPLE_CNT_NOISE,SAMPLE_CNT_OTHER,NBR_INSPECTORS,TOTAL_ON_SITE_HOURS,TOTAL_INSP_HOURS,COAL_METAL_IND,TOTAL_ON_SITE_HRS_SPVR_TRAINEE,TOTAL_INSP_HRS_SPVR_TRAINEE,PRIMARY_SIC,PRIMARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,AVG_MINE_HEIGHT,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,20,10,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,14,11,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,14,10,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,17,10,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,18,8,M,0,0,"Crushed, Broken Traprock",Stone,Y,16,5,8,1,0,2,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,4,4,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,49,36,M,0,0,"Dimension Sandstone",Stone,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,LowNegligence,N,Primary,N,N,0,0,"COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,1,21,8,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,4,135,95,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,0,0,0,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,5,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,HighNegligence,N,Primary,N,N,0,0,"COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,2,90,77,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"VERBAL HAZARD COMPLAINT",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--VERBAL HAZARD COMPLAINT",0,0,0,0,0,0,1,46,25,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,10,1,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,4,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,16,15,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,10,1,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,34,22,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,13,9,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,26,17,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,2,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,2,12,5,M,2,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,NoLostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,10,4,M,0,0,"Dimension Quartzite",Stone,N,,6,10,1,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,NoLostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,10,5,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,14,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,1,8,5,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,16,8,M,0,0,"Crushed, Broken Stone NEC",Stone,Y,16,5,8,1,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,16,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,16,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,13,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,1,4,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,2,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,24,19,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,3,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,21,15,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,3,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,9,7,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,2,5,1,M,0,0,"Crushed, Broken Stone NEC",Stone,Y,16,5,8,1,0,3,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,NoLostDays,0,ModNegligence,N,Primary,N,N,12,9,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,2,28,14,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,32,12,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,3,31,11,M,13,5,"Crushed, Broken Stone NEC",Stone,Y,16,5,8,1,0,6,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,9,9,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,41,18,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,LowNegligence,N,Primary,N,Y,12,6,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,24,11,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,5,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,7,8,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,9,7,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,2,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Permanent,3,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,14,9,M,0,0,"Crushed, Broken Stone NEC",Stone,Y,41,5,8,1,1,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,19,11,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,9,7,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,11,6,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,3,50,32,M,16,11,"Common Clays NEC",Nonmetal,N,,5,8,1,0,8,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,27,19,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,34,22,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,2,Y,0,N,N,N
Operator,Surface,M,N,NoLikelihood,NoLostDays,1,HighNegligence,N,Primary,N,Y,11,13,"MISCELLANEOUS INSPECTION/INVESTIGATION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--MISCELLANEOUS INSPECTION/INVESTIGATION",0,0,0,0,0,0,1,29,12,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,LowNegligence,N,Primary,N,Y,0,0,"COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,1,18,11,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,4,Y,0,N,N,N
Operator,Surface,M,,,,0,,N,Primary,N,N,0,0,"COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--COMPLIANCE FOLLOW-UP INSPECTION",0,0,0,0,0,0,1,12,9,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,2,18,6,M,2,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,17,6,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,3,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,6,3,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,53,5,8,5,0,2,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,2,42,23,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,4,10,1,0,2,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,Y,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,16,12,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,61,41,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,10,2,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,50,42,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,2,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,35,29,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,3,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,29,19,M,0,0,"Crushed, Broken Stone NEC",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,35,28,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,28,16,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,4,10,1,0,3,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,12,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,4,8,1,0,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,7,4,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,8,1,0,6,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,12,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,3,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,10,6,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,1,2,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,12,7,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,2,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,39,28,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,10,1,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,2,14,8,M,0,0,Pumice,Nonmetal,Y,16,5,8,1,0,2,N,0,N,N,N
Operator,Surface,M,N,Unlikely,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,8,4,M,0,0,"Sand, Industrial NEC",Nonmetal,Y,16,5,8,1,1,5,Y,0,N,N,N
Operator,Facility,M,N,Unlikely,LostDays,1,ModNegligence,N,Mill,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,10,4,M,0,0,"Crushed, Broken Quartzite",Stone,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,16,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,4,10,1,0,2,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,19,9,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,LostDays,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,27,15,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,ModNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,11,6,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,16,5,8,1,0,3,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,NoLostDays,1,LowNegligence,N,Primary,N,N,0,0,"MISCELLANEOUS INSPECTION/INVESTIGATION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--MISCELLANEOUS INSPECTION/INVESTIGATION",0,0,0,0,0,0,1,9,4,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,08,5,10,1,0,0,Y,0,N,N,N
Operator,Surface,M,Y,Reasonably,Fatal,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,16,8,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,08,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Fatal,1,LowNegligence,N,Primary,N,N,0,0,"MISCELLANEOUS INSPECTION/INVESTIGATION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--MISCELLANEOUS INSPECTION/INVESTIGATION",0,0,0,0,0,0,1,8,4,M,0,0,"Construction Sand and Gravel",SandAndGravel,N,,5,10,1,0,4,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,21,14,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,08,0,0,0,0,0,Y,0,N,N,N
Operator,Surface,M,N,Unlikely,Permanent,1,LowNegligence,N,Primary,N,N,0,0,"REGULAR INSPECTION",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"M/NM--REGULAR INSPECTION",0,0,0,0,0,0,1,6,3,M,0,0,"Construction Sand and Gravel",SandAndGravel,Y,08,0,0,0,0,0,Y,0,N,N,N
